2016-09-27 23:50:52.2498|INFO|ArtCatalog.App_Start.PreStartApp|Application Prestart
2016-09-27 23:51:01.7478|INFO|ArtCatalog.MvcApplication|Application Init
2016-09-27 23:51:02.3943|INFO|ArtCatalog.MvcApplication|Application Init
2016-09-27 23:51:02.5869|INFO|ArtCatalog.MvcApplication|Application BeginRequest
2016-09-27 23:51:02.6331|INFO|ArtCatalog.MvcApplication|Application AuthenticateRequest
2016-09-27 23:51:02.8824|INFO|ArtCatalog.MvcApplication|Application AuthorizeRequest
2016-09-27 23:51:02.8824|INFO|ArtCatalog.MvcApplication|Application ResolveRequestCache
2016-09-27 23:51:03.2188|INFO|ArtCatalog.MvcApplication|Session Start
2016-09-27 23:51:03.2188|INFO|ArtCatalog.MvcApplication|Application AcquireRequestState
2016-09-27 23:51:03.3420|INFO|ArtCatalog.MvcApplication|Application PreRequestHandlerExecute
2016-09-27 23:51:36.2500|INFO|ArtCatalog.MvcApplication|Application PreRequestHandlerExecute
2016-09-27 23:51:36.3306|INFO|ArtCatalog.MvcApplication|Application ReleaseRequestState
2016-09-27 23:51:36.5800|INFO|ArtCatalog.MvcApplication|Application UpdateRequestCache
2016-09-27 23:51:36.6000|INFO|ArtCatalog.MvcApplication|Application EndRequest
2016-09-27 23:51:36.6189|INFO|ArtCatalog.MvcApplication|Application PreSendRequestHeaders
2016-09-27 23:51:42.0348|INFO|ArtCatalog.MvcApplication|Application BeginRequest
2016-09-27 23:51:42.0348|INFO|ArtCatalog.MvcApplication|Application AuthenticateRequest
2016-09-27 23:51:42.0348|INFO|ArtCatalog.MvcApplication|Application AuthorizeRequest
2016-09-27 23:51:42.0348|INFO|ArtCatalog.MvcApplication|Application ResolveRequestCache
2016-09-27 23:51:42.0489|INFO|ArtCatalog.MvcApplication|Application AcquireRequestState
2016-09-27 23:51:42.0489|INFO|ArtCatalog.MvcApplication|Application PreRequestHandlerExecute
2016-09-27 23:51:42.3126|INFO|ArtCatalog.MvcApplication|Application PreRequestHandlerExecute
2016-09-27 23:51:42.3126|INFO|ArtCatalog.MvcApplication|Application ReleaseRequestState
2016-09-27 23:51:42.3406|INFO|ArtCatalog.MvcApplication|Application UpdateRequestCache
2016-09-27 23:51:42.3406|INFO|ArtCatalog.MvcApplication|Application EndRequest
2016-09-27 23:51:42.3406|INFO|ArtCatalog.MvcApplication|Application PreSendRequestHeaders
2016-09-27 23:55:18.6922|INFO|ArtCatalog.MvcApplication|Application BeginRequest
2016-09-27 23:55:18.6922|INFO|ArtCatalog.MvcApplication|Application AuthenticateRequest
2016-09-27 23:55:18.6922|INFO|ArtCatalog.MvcApplication|Application AuthorizeRequest
2016-09-27 23:55:18.6922|INFO|ArtCatalog.MvcApplication|Application ResolveRequestCache
2016-09-27 23:55:18.6997|INFO|ArtCatalog.MvcApplication|Application AcquireRequestState
2016-09-27 23:55:18.6997|INFO|ArtCatalog.MvcApplication|Application PreRequestHandlerExecute
2016-09-27 23:55:18.7789|INFO|ArtCatalog.MvcApplication|Application PreRequestHandlerExecute
2016-09-27 23:55:18.7789|INFO|ArtCatalog.MvcApplication|Application ReleaseRequestState
2016-09-27 23:55:18.7789|INFO|ArtCatalog.MvcApplication|Application UpdateRequestCache
2016-09-27 23:55:18.7789|INFO|ArtCatalog.MvcApplication|Application EndRequest
2016-09-27 23:55:18.7789|INFO|ArtCatalog.MvcApplication|Application PreSendRequestHeaders
2016-09-27 23:55:19.9703|INFO|ArtCatalog.MvcApplication|Application BeginRequest
2016-09-27 23:55:19.9703|INFO|ArtCatalog.MvcApplication|Application AuthenticateRequest
2016-09-27 23:55:19.9703|INFO|ArtCatalog.MvcApplication|Application AuthorizeRequest
2016-09-27 23:55:19.9703|INFO|ArtCatalog.MvcApplication|Application ResolveRequestCache
2016-09-27 23:55:19.9703|INFO|ArtCatalog.MvcApplication|Application AcquireRequestState
2016-09-27 23:55:19.9703|INFO|ArtCatalog.MvcApplication|Application PreRequestHandlerExecute
2016-09-27 23:55:19.9808|INFO|ArtCatalog.MvcApplication|Application PreRequestHandlerExecute
2016-09-27 23:55:19.9808|INFO|ArtCatalog.MvcApplication|Application ReleaseRequestState
2016-09-27 23:55:19.9808|INFO|ArtCatalog.MvcApplication|Application UpdateRequestCache
2016-09-27 23:55:19.9808|INFO|ArtCatalog.MvcApplication|Application EndRequest
2016-09-27 23:55:19.9808|INFO|ArtCatalog.MvcApplication|Application PreSendRequestHeaders
2016-09-27 23:55:20.2874|INFO|ArtCatalog.MvcApplication|Application BeginRequest
2016-09-27 23:55:20.2874|INFO|ArtCatalog.MvcApplication|Application AuthenticateRequest
2016-09-27 23:55:20.2874|INFO|ArtCatalog.MvcApplication|Application AuthorizeRequest
2016-09-27 23:55:20.2874|INFO|ArtCatalog.MvcApplication|Application ResolveRequestCache
2016-09-27 23:55:20.2874|INFO|ArtCatalog.MvcApplication|Application AcquireRequestState
2016-09-27 23:55:20.2914|INFO|ArtCatalog.MvcApplication|Application PreRequestHandlerExecute
2016-09-27 23:55:20.3457|INFO|ArtCatalog.MvcApplication|Application PreRequestHandlerExecute
2016-09-27 23:55:20.3457|INFO|ArtCatalog.MvcApplication|Application ReleaseRequestState
2016-09-27 23:55:20.3457|INFO|ArtCatalog.MvcApplication|Application UpdateRequestCache
2016-09-27 23:55:20.3457|INFO|ArtCatalog.MvcApplication|Application EndRequest
2016-09-27 23:55:20.3457|INFO|ArtCatalog.MvcApplication|Application PreSendRequestHeaders
2016-09-27 23:55:20.9216|INFO|ArtCatalog.MvcApplication|Application BeginRequest
2016-09-27 23:55:20.9216|INFO|ArtCatalog.MvcApplication|Application AuthenticateRequest
2016-09-27 23:55:20.9216|INFO|ArtCatalog.MvcApplication|Application AuthorizeRequest
2016-09-27 23:55:20.9216|INFO|ArtCatalog.MvcApplication|Application ResolveRequestCache
2016-09-27 23:55:20.9216|INFO|ArtCatalog.MvcApplication|Application AcquireRequestState
2016-09-27 23:55:20.9216|INFO|ArtCatalog.MvcApplication|Application PreRequestHandlerExecute
2016-09-27 23:55:20.9216|INFO|ArtCatalog.MvcApplication|Application PreRequestHandlerExecute
2016-09-27 23:55:20.9216|INFO|ArtCatalog.MvcApplication|Application ReleaseRequestState
2016-09-27 23:55:20.9216|INFO|ArtCatalog.MvcApplication|Application UpdateRequestCache
2016-09-27 23:55:20.9216|INFO|ArtCatalog.MvcApplication|Application EndRequest
2016-09-27 23:55:20.9216|INFO|ArtCatalog.MvcApplication|Application PreSendRequestHeaders
2016-09-27 23:55:26.0357|INFO|ArtCatalog.MvcApplication|Application BeginRequest
2016-09-27 23:55:26.0357|INFO|ArtCatalog.MvcApplication|Application AuthenticateRequest
2016-09-27 23:55:26.0357|INFO|ArtCatalog.MvcApplication|Application AuthorizeRequest
2016-09-27 23:55:26.0357|INFO|ArtCatalog.MvcApplication|Application ResolveRequestCache
2016-09-27 23:55:26.0357|INFO|ArtCatalog.MvcApplication|Application AcquireRequestState
2016-09-27 23:55:26.0357|INFO|ArtCatalog.MvcApplication|Application PreRequestHandlerExecute
2016-09-27 23:55:26.1058|INFO|ArtCatalog.MvcApplication|Application PreRequestHandlerExecute
2016-09-27 23:55:26.1058|INFO|ArtCatalog.MvcApplication|Application ReleaseRequestState
2016-09-27 23:55:26.1058|INFO|ArtCatalog.MvcApplication|Application UpdateRequestCache
2016-09-27 23:55:26.1058|INFO|ArtCatalog.MvcApplication|Application EndRequest
2016-09-27 23:55:26.1058|INFO|ArtCatalog.MvcApplication|Application PreSendRequestHeaders
2016-09-27 23:55:26.8163|INFO|ArtCatalog.MvcApplication|Application BeginRequest
2016-09-27 23:55:26.8163|INFO|ArtCatalog.MvcApplication|Application AuthenticateRequest
2016-09-27 23:55:26.8163|INFO|ArtCatalog.MvcApplication|Application AuthorizeRequest
2016-09-27 23:55:26.8163|INFO|ArtCatalog.MvcApplication|Application ResolveRequestCache
2016-09-27 23:55:26.8163|INFO|ArtCatalog.MvcApplication|Application AcquireRequestState
2016-09-27 23:55:26.8163|INFO|ArtCatalog.MvcApplication|Application PreRequestHandlerExecute
2016-09-27 23:55:26.8273|INFO|ArtCatalog.MvcApplication|Application PreRequestHandlerExecute
2016-09-27 23:55:26.8273|INFO|ArtCatalog.MvcApplication|Application ReleaseRequestState
2016-09-27 23:55:26.8273|INFO|ArtCatalog.MvcApplication|Application UpdateRequestCache
2016-09-27 23:55:26.8273|INFO|ArtCatalog.MvcApplication|Application EndRequest
2016-09-27 23:55:26.8273|INFO|ArtCatalog.MvcApplication|Application PreSendRequestHeaders
2016-09-27 23:55:44.9729|INFO|ArtCatalog.MvcApplication|Application BeginRequest
2016-09-27 23:55:44.9729|INFO|ArtCatalog.MvcApplication|Application AuthenticateRequest
2016-09-27 23:55:44.9729|INFO|ArtCatalog.MvcApplication|Application AuthorizeRequest
2016-09-27 23:55:44.9729|INFO|ArtCatalog.MvcApplication|Application ResolveRequestCache
2016-09-27 23:55:44.9729|INFO|ArtCatalog.MvcApplication|Application AcquireRequestState
2016-09-27 23:55:44.9729|INFO|ArtCatalog.MvcApplication|Application PreRequestHandlerExecute
2016-09-27 23:55:45.0234|INFO|ArtCatalog.MvcApplication|Application PreRequestHandlerExecute
2016-09-27 23:55:45.0234|INFO|ArtCatalog.MvcApplication|Application ReleaseRequestState
2016-09-27 23:55:45.0254|INFO|ArtCatalog.MvcApplication|Application UpdateRequestCache
2016-09-27 23:55:45.0254|INFO|ArtCatalog.MvcApplication|Application EndRequest
2016-09-27 23:55:45.0254|INFO|ArtCatalog.MvcApplication|Application PreSendRequestHeaders
2016-09-27 23:55:45.8530|INFO|ArtCatalog.MvcApplication|Application BeginRequest
2016-09-27 23:55:45.8535|INFO|ArtCatalog.MvcApplication|Application AuthenticateRequest
2016-09-27 23:55:45.8535|INFO|ArtCatalog.MvcApplication|Application AuthorizeRequest
2016-09-27 23:55:45.8535|INFO|ArtCatalog.MvcApplication|Application ResolveRequestCache
2016-09-27 23:55:45.8825|INFO|ArtCatalog.MvcApplication|Application AcquireRequestState
2016-09-27 23:55:45.8825|INFO|ArtCatalog.MvcApplication|Application PreRequestHandlerExecute
2016-09-27 23:55:45.8880|INFO|ArtCatalog.MvcApplication|Application PreRequestHandlerExecute
2016-09-27 23:55:45.8880|INFO|ArtCatalog.MvcApplication|Application ReleaseRequestState
2016-09-27 23:55:45.8880|INFO|ArtCatalog.MvcApplication|Application UpdateRequestCache
2016-09-27 23:55:45.8880|INFO|ArtCatalog.MvcApplication|Application EndRequest
2016-09-27 23:55:45.8880|INFO|ArtCatalog.MvcApplication|Application PreSendRequestHeaders
2016-09-27 23:55:56.5765|INFO|ArtCatalog.MvcApplication|Application BeginRequest
2016-09-27 23:55:56.5765|INFO|ArtCatalog.MvcApplication|Application AuthenticateRequest
2016-09-27 23:55:56.5765|INFO|ArtCatalog.MvcApplication|Application AuthorizeRequest
2016-09-27 23:55:56.5765|INFO|ArtCatalog.MvcApplication|Application ResolveRequestCache
2016-09-27 23:55:56.5765|INFO|ArtCatalog.MvcApplication|Application AcquireRequestState
2016-09-27 23:55:56.5765|INFO|ArtCatalog.MvcApplication|Application PreRequestHandlerExecute
2016-09-27 23:55:56.6340|INFO|ArtCatalog.MvcApplication|Application PreRequestHandlerExecute
2016-09-27 23:55:56.6345|INFO|ArtCatalog.MvcApplication|Application ReleaseRequestState
2016-09-27 23:55:56.6345|INFO|ArtCatalog.MvcApplication|Application UpdateRequestCache
2016-09-27 23:55:56.6345|INFO|ArtCatalog.MvcApplication|Application EndRequest
2016-09-27 23:55:56.6345|INFO|ArtCatalog.MvcApplication|Application PreSendRequestHeaders
2016-09-27 23:55:57.5131|INFO|ArtCatalog.MvcApplication|Application BeginRequest
2016-09-27 23:55:57.5131|INFO|ArtCatalog.MvcApplication|Application AuthenticateRequest
2016-09-27 23:55:57.5131|INFO|ArtCatalog.MvcApplication|Application AuthorizeRequest
2016-09-27 23:55:57.5131|INFO|ArtCatalog.MvcApplication|Application ResolveRequestCache
2016-09-27 23:55:57.5131|INFO|ArtCatalog.MvcApplication|Application AcquireRequestState
2016-09-27 23:55:57.5131|INFO|ArtCatalog.MvcApplication|Application PreRequestHandlerExecute
2016-09-27 23:55:57.5131|INFO|ArtCatalog.MvcApplication|Application PreRequestHandlerExecute
2016-09-27 23:55:57.5251|INFO|ArtCatalog.MvcApplication|Application ReleaseRequestState
2016-09-27 23:55:57.5251|INFO|ArtCatalog.MvcApplication|Application UpdateRequestCache
2016-09-27 23:55:57.5251|INFO|ArtCatalog.MvcApplication|Application EndRequest
2016-09-27 23:55:57.5251|INFO|ArtCatalog.MvcApplication|Application PreSendRequestHeaders
